AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,label,sampling_rate
4117.576,4116.0354,4119.6331,4113.0532,4108.0587,4101.263,4112.2962,4105.0858,4111.3654,4106.929,4116.0618,4117.8566,4111.0103,4125.0828,relax,
4111.063,4110.7758,4109.7169,4104.3834,4103.6406,4111.9274,4098.4948,4101.6929,4108.9885,4099.2608,4102.1386,4107.2246,4107.0291,4106.8004,relax,
4097.9923,4099.4666,4106.0485,4096.054,4107.9836,4101.3738,4093.5533,4101.5073,4098.9481,4100.6097,4109.0008,4104.845,4098.9367,4100.1721,relax,
4088.1027,4093.6199,4089.6197,4097.075,4093.3177,4099.2609,4087.6178,4091.5428,4096.0483,4094.994,4090.156,4088.6638,4096.7501,4088.3619,relax,
4086.6106,4085.5766,4084.1594,4083.9014,4095.9053,4086.5731,4077.5942,4088.93,4093.555,4088.3652,4085.2156,4091.8339,4085.7034,4081.2751,relax,
4074.2172,4077.5961,4078.6289,4085.3976,4084.6478,4088.3162,4083.0946,4088.7475,4076.3313,4078.1675,4078.934,4080.1332,4079.2848,4073.9329,relax,
4065.3172,4076.241,4061.3995,4075.6721,4077.4488,4082.0905,4082.6435,4084.777,4082.9278,4084.853,4079.8596,4076.5201,4074.2336,4071.2361,relax,
4078.3598,4074.5818,4072.9752,4070.5689,4082.3617,4083.5302,4088.4497,4082.0697,4077.7724,4075.2925,4076.9196,4073.1053,4076.787,4073.4417,relax,
4085.0523,4087.9439,4084.0775,4076.2166,4084.5907,4090.7247,4084.9982,4083.1597,4084.5423,4087.3964,4082.2778,4080.2464,4078.007,4087.5372,relax,
4099.7029,4091.4144,4086.2564,4096.6183,4093.1835,4097.1676,4093.8527,4096.9567,4097.4848,4088.5703,4095.9487,4091.1244,4096.5534,4097.8541,relax,
4110.1463,4112.2916,4112.7405,4114.0639,4098.8497,4106.0773,4107.7875,4105.5058,4104.0065,4108.2311,4110.3466,4117.3219,4114.6006,4102.1941,relax,
4119.6879,4121.8831,4116.3297,4116.2126,4112.6357,4104.9012,4099.8274,4116.3953,4105.1186,4109.6897,4117.341,4120.8023,4115.2293,4122.4766,relax,
4128.0858,4123.1699,4116.1334,4116.1326,4111.2046,4112.1872,4111.1534,4108.8114,4113.8194,4110.5802,4116.8495,4129.6156,4125.69,4118.3207,relax,
4108.33,4109.8945,4119.7667,4109.7048,4109.4104,4108.2208,4110.0742,4105.7158,4106.3856,4104.364,4112.1594,4114.7202,4114.6591,4118.2422,relax,
4105.8251,4113.0976,4107.1543,4112.9734,4098.9705,4100.4061,4097.4235,4093.4232,4099.8618,4102.2991,4101.6656,4111.0424,4109.4548,4105.9269,relax,
4101.7976,4096.1003,4099.4433,4093.8289,4093.9603,4098.248,4092.1352,4095.4504,4104.8476,4103.3416,4099.6946,4107.1395,4100.1809,4103.4027,relax,
4092.3788,4091.4077,4086.6503,4081.9521,4090.6737,4093.6749,4093.0985,4090.509,4095.4223,4094.4493,4095.4343,4089.2229,4097.1799,4090.5131,relax,
4088.5831,4078.3438,4090.7372,4089.8848,4085.7333,4086.4984,4088.7469,4094.1601,4087.4309,4077.6483,4085.1089,4087.7273,4083.3341,4084.4558,relax,
4074.4572,4070.3268,4080.0564,4076.4539,4089.143,4082.5492,4086.0398,4083.4498,4080.0095,4081.9552,4078.4794,4075.8821,4073.692,4065.3418,relax,
4070.1519,4068.0617,4075.4836,4080.8638,4084.5598,4079.7972,4081.2045,4080.2328,4081.7097,4076.7632,4077.6508,4072.8265,4074.3987,4067.6976,relax,
4072.5999,4077.1232,4069.5605,4079.3315,4087.5866,4083.4629,4083.418,4080.266,4082.4782,4074.5152,4079.7567,4071.1726,4072.8764,4065.9902,relax,
4085.8894,4088.5269,4085.266,4087.1669,4091.6698,4095.5281,4088.1686,4090.4543,4089.5248,4089.4839,4082.5474,4086.9321,4084.4978,4081.4891,relax,
4097.7514,4092.6375,4102.595,4095.264,4102.3858,4094.7873,4102.8127,4096.3954,4095.7911,4101.8865,4101.0976,4094.1995,4097.3142,4096.8236,relax,
4111.02,4112.0449,4114.2149,4106.1701,4104.9144,4111.4146,4111.426,4101.8232,4107.7672,4104.8358,4107.9403,4118.5695,4109.5662,4113.7364,relax,
4114.9408,4114.652,4120.0828,4117.0839,4111.7033,4106.1762,4112.2832,4105.0793,4106.5308,4115.6683,4114.4104,4111.9885,4120.527,4121.9868,relax,
4126.0916,4112.9593,4119.0772,4117.2888,4115.1525,4107.1055,4113.447,4111.2368,4115.2237,4114.4469,4118.5899,4120.7255,4110.8451,4118.7294,relax,
4119.3988,4113.9269,4114.5669,4109.2758,4109.6573,4101.3564,4107.7586,4107.0485,4103.4408,4109.5997,4110.0539,4112.1969,4112.9415,4110.4925,relax,
4101.1742,4093.7678,4105.0474,4105.2241,4103.6109,4102.323,4100.9695,4100.659,4102.6181,4101.7476,4101.3774,4111.6379,4107.0658,4101.462,relax,
4099.9762,4098.8026,4099.3221,4096.8466,4098.1447,4092.164,4092.0254,4101.9786,4096.979,4091.6493,4095.0802,4085.8614,4095.2145,4103.2332,relax,
4090.3973,4085.363,4088.8137,4093.689,4094.2861,4096.0814,4095.9579,4097.165,4088.6629,4090.7553,4083.6967,4088.6862,4094.2776,4095.136,relax,
4079.0005,4087.6409,4085.3737,4084.5123,4090.1212,4087.684,4093.1991,4088.7515,4089.7242,4086.0404,4083.5836,4085.2851,4080.1704,4083.5325,relax,
4068.0243,4075.1956,4070.502,4080.4204,4081.4285,4084.4147,4083.6461,4086.8512,4079.5883,4086.5257,4072.5788,4080.2955,4076.5354,4069.1293,relax,
4076.1068,4074.7606,4071.14,4074.2606,4080.4298,4084.3633,4085.6363,4078.4564,4075.2142,4074.6053,4080.7604,4072.6702,4066.9206,4062.8564,relax,
4076.8478,4075.9778,4079.1889,4080.1033,4084.242,4083.7381,4078.9572,4089.635,4086.7633,4085.8729,4078.4652,4076.2135,4074.9633,4072.3761,relax,
4088.2159,4085.8237,4091.8614,4087.0319,4094.3918,4088.3696,4086.2451,4095.8543,4088.9619,4089.7642,4088.2686,4089.7126,4093.4423,4089.1321,relax,
4099.8602,4099.2789,4104.2908,4105.6265,4096.9011,4094.1206,4097.3165,4100.5712,4099.9783,4104.2093,4100.2604,4098.0559,4100.7947,4097.4679,relax,
4116.3126,4116.548,4114.2677,4109.9999,4113.7079,4102.4162,4103.2237,4117.1282,4104.8398,4110.8927,4111.6426,4107.24,4113.9782,4114.6617,relax,
4119.3799,4120.3063,4118.0489,4113.3425,4111.1191,4108.4023,4117.909,4107.1572,4113.1132,4112.7241,4113.6466,4122.558,4118.042,4125.0054,relax,
4113.6185,4113.8866,4109.2737,4115.0252,4112.3491,4104.0708,4105.1054,4112.3087,4107.9808,4111.4395,4118.8864,4117.8177,4121.6619,4119.3774,relax,
4114.0227,4110.002,4111.5178,4108.8334,4106.5539,4105.1235,4106.7887,4102.6496,4108.7635,4105.7142,4110.2114,4108.2068,4112.7061,4110.6023,relax,
4102.1686,4109.3929,4101.7378,4104.674,4102.7178,4102.6416,4104.9926,4103.5379,4094.893,4100.4986,4104.1005,4099.0957,4101.5386,4103.0163,relax,
4091.296,4092.8753,4096.8976,4098.6483,4093.0778,4097.9861,4097.2578,4104.1797,4099.9244,4090.9285,4104.6124,4093.5688,4092.3814,4092.9339,relax,
4087.521,4084.8153,4084.608,4091.9184,4086.3627,4090.7823,4083.9344,4088.9026,4091.2556,4090.0849,4092.0174,4094.8255,4089.3501,4087.3163,relax,
4084.1196,4085.074,4081.659,4083.4965,4077.468,4080.3949,4087.1298,4090.8833,4079.4695,4085.9939,4081.8575,4083.3184,4082.7588,4078.4121,relax,
4071.1978,4070.6563,4079.3552,4076.7892,4081.4115,4085.2433,4084.0036,4081.3725,4084.7389,4081.7752,4078.5323,4074.6677,4067.9642,4070.7352,relax,
4069.1091,4078.1879,4072.9196,4079.3781,4071.9654,4081.6335,4076.8572,4079.1316,4078.5078,4080.8669,4073.7887,4062.9147,4069.6172,4067.3035,relax,
4080.3856,4080.7595,4075.9015,4083.951,4091.2948,4089.381,4083.1862,4078.407,4082.9566,4088.1564,4074.8316,4081.6757,4081.5129,4071.509,relax,
4090.3234,4086.8715,4086.1839,4091.1423,4085.4607,4095.0072,4098.6115,4094.4846,4093.7749,4093.3641,4091.0943,4089.4447,4092.9729,4090.3734,relax,
4110.1795,4103.9231,4105.7475,4107.2824,4103.2654,4100.4626,4101.5063,4100.1764,4104.1069,4105.6107,4100.642,4110.5713,4106.2306,4106.8005,relax,
4119.1009,4123.2284,4111.1632,4118.9481,4107.1716,4108.7115,4102.996,4105.1259,4111.2728,4106.2726,4105.1464,4112.4678,4106.5344,4109.496,relax,
4123.6284,4115.9967,4121.8581,4116.3498,4110.9512,4116.4009,4112.6783,4098.3543,4112.2962,4109.0466,4117.4348,4127.8746,4124.4623,4118.6006,relax,
4115.0582,4115.5828,4118.6009,4120.0618,4109.2251,4108.4936,4111.0822,4110.3144,4109.5746,4110.0623,4116.5552,4112.96,4121.5845,4118.859,relax,
4114.6828,4111.0796,4102.0392,4104.3202,4105.0463,4101.1018,4103.8975,4111.3919,4100.9642,4109.1089,4099.9381,4106.1731,4104.8512,4114.3216,relax,
4105.7963,4094.5434,4098.1973,4095.2547,4096.1789,4094.8991,4099.4458,4093.5933,4100.6955,4092.5953,4105.6427,4104.9582,4106.3683,4108.4497,relax,
4089.2802,4091.7675,4092.3708,4093.6807,4091.837,4093.6355,4096.2735,4086.8294,4088.5421,4091.9013,4100.7834,4086.6654,4095.9676,4093.065,relax,
4089.4321,4080.6797,4087.5842,4094.5267,4090.0249,4085.5624,4081.2146,4086.6023,4094.9991,4091.2113,4092.7179,4087.144,4090.0411,4090.3059,relax,
4073.0597,4080.4473,4083.0383,4077.2465,4085.1683,4087.1191,4074.1687,4081.2649,4085.3912,4089.298,4078.1536,4083.8246,4084.1944,4073.898,relax,
4074.8953,4071.1142,4070.175,4071.7134,4087.3483,4081.8112,4082.9321,4083.3064,4078.7065,4083.3893,4070.1578,4063.3192,4078.2253,4068.0205,relax,
4069.9309,4074.2504,4075.2024,4069.2714,4074.2497,4084.6726,4080.7487,4082.292,4079.9594,4078.3918,4070.9111,4071.2157,4070.6902,4075.507,relax,
4081.1243,4079.4357,4073.3006,4079.3626,4091.04,4089.9511,4092.0159,4082.3777,4086.8091,4081.6449,4077.4058,4087.7931,4086.3365,4083.9247,relax,
4093.5046,4089.2244,4096.2302,4097.7409,4095.0921,4086.3847,4093.1704,4102.8296,4098.7119,4087.9779,4096.8835,4098.8086,4099.1374,4092.8545,relax,
4102.8216,4106.28,4110.5592,4103.5907,4105.8134,4103.3117,4106.28,4101.849,4103.8197,4105.3922,4107.6933,4112.3994,4110.0736,4101.5524,relax,
4128.5242,4117.7806,4116.2017,4115.3615,4109.7471,4108.49,4106.8933,4106.8259,4109.699,4109.3891,4112.3121,4118.5307,4114.4291,4117.083,relax,
4118.1935,4116.696,4117.989,4117.9439,4112.2567,4108.7717,4109.3593,4110.2203,4107.2494,4112.7396,4116.2956,4122.2125,4117.8691,4117.6966,relax,
4120.4361,4118.3465,4119.9833,4108.9469,4106.9539,4107.0125,4105.7045,4106.7565,4113.5754,4105.3606,4117.6334,4108.0519,4125.2581,4112.5724,relax,
4101.414,4104.5454,4115.1487,4109.9688,4114.2123,4105.694,4101.8179,4100.4626,4106.9709,4104.4201,4105.4853,4109.3076,4114.4809,4116.7827,relax,
4095.3794,4107.7503,4103.3702,4108.6466,4095.6582,4101.7125,4102.6994,4096.7159,4102.8288,4112.1063,4105.1752,4097.4579,4102.6567,4102.3062,relax,
4090.5104,4094.8977,4086.2444,4096.7667,4097.2661,4093.4863,4089.2854,4095.2226,4097.7768,4093.2239,4094.8404,4096.8883,4096.8677,4089.3914,relax,
4081.9361,4090.2988,4084.4272,4083.8506,4087.1022,4088.0961,4091.8589,4087.1495,4095.8006,4090.1727,4083.2813,4086.1654,4089.4254,4085.2491,relax,
4072.4261,4071.1311,4073.2204,4082.591,4090.7141,4079.9232,4085.0999,4080.6688,4074.879,4082.1683,4086.3937,4080.6391,4072.7391,4069.2614,relax,
4074.5884,4070.1734,4073.3056,4073.8674,4081.2953,4085.1725,4085.1033,4082.2781,4074.3902,4077.7471,4069.0365,4072.7917,4071.172,4068.5777,relax,
4065.0582,4078.014,4077.2046,4073.0714,4086.0265,4076.0153,4086.0611,4088.8186,4081.0435,4081.3637,4077.4794,4080.2934,4075.4928,4071.5333,relax,
4082.2799,4077.687,4081.4749,4079.9242,4081.0259,4075.3639,4082.3048,4090.0358,4079.3309,4091.8814,4084.4371,4086.35,4083.3058,4078.8848,relax,
4097.0038,4092.3218,4100.9887,4096.0706,4102.6149,4099.8758,4098.3846,4101.1048,4094.8926,4098.0792,4102.0207,4095.7028,4095.6278,4095.4172,relax,
4104.7922,4119.4397,4115.3349,4105.5744,4103.6499,4106.2259,4108.9579,4106.3158,4106.3765,4104.939,4104.7049,4108.1814,4105.5739,4113.5464,relax,
4119.3095,4116.7083,4112.5135,4111.6893,4111.0285,4114.763,4106.0524,4106.5223,4109.8595,4111.3118,4119.9989,4125.3916,4120.8263,4121.0947,relax,
4126.9411,4119.691,4118.8102,4110.643,4101.907,4108.514,4104.3155,4105.7681,4108.047,4112.2375,4122.1559,4125.596,4115.1219,4127.1682,relax,
4110.825,4113.56,4112.8446,4109.7468,4104.2884,4109.7639,4099.5925,4108.5389,4113.5336,4105.8768,4108.8494,4116.1625,4117.6555,4124.1108,relax,
4104.9376,4109.0261,4109.4872,4112.2037,4103.2864,4102.5409,4099.9366,4100.2048,4105.2537,4093.6883,4110.9279,4109.3915,4111.3297,4107.4029,relax,
4095.5819,4098.2374,4102.4561,4103.2761,4102.2956,4095.656,4097.3358,4095.5223,4099.8366,4095.1683,4094.6186,4097.0004,4099.0187,4092.3696,relax,
4084.8979,4090.2334,4096.9855,4091.8846,4089.7634,4086.4342,4089.1244,4097.8412,4097.2757,4088.7295,4096.3888,4086.2822,4086.4719,4094.934,relax,
4079.8984,4087.5899,4088.9949,4086.2839,4091.3174,4095.107,4091.7324,4094.6791,4089.5415,4084.5576,4086.8608,4087.6267,4079.8612,4083.0513,relax,
4078.919,4082.5596,4073.9459,4076.8765,4082.2311,4092.739,4081.9824,4078.6475,4086.929,4076.2254,4079.8988,4073.4248,4081.4627,4072.3267,relax,
4074.2937,4070.1347,4075.3714,4077.6955,4078.9798,4086.4889,4084.7245,4081.2088,4080.8894,4073.0016,4077.5159,4071.0865,4076.8963,4068.7007,relax,
4075.4057,4075.2761,4077.5077,4076.6561,4080.0266,4078.7496,4079.2945,4080.2163,4088.5547,4086.0332,4079.358,4074.1346,4074.8166,4069.2737,relax,
4089.4697,4086.1726,4074.8224,4085.0372,4093.0416,4087.0748,4093.1453,4089.991,4082.6474,4088.6437,4087.5168,4082.2181,4087.1813,4089.0647,relax,
4103.5569,4102.9073,4093.6963,4098.1402,4099.7908,4097.0336,4093.0836,4098.1966,4102.5569,4099.4468,4097.0617,4093.8571,4098.6672,4100.2828,relax,
4114.8052,4108.9381,4110.7097,4113.2015,4103.6978,4107.4334,4104.1297,4106.7061,4105.9082,4103.3204,4115.4511,4107.1245,4103.6246,4114.5228,relax,
4118.2507,4117.6933,4112.1637,4119.6251,4121.8306,4113.9774,4108.3209,4116.7939,4109.2264,4106.6767,4123.7217,4125.3593,4118.4284,4120.1332,relax,
4118.3172,4121.5102,4111.7336,4109.5353,4115.8563,4114.7142,4107.6115,4109.2388,4110.7668,4109.8876,4112.8453,4119.4386,4123.2926,4126.6201,relax,
4107.16,4111.3384,4112.0345,4113.0878,4110.4551,4110.0751,4108.4862,4099.057,4106.1097,4108.7204,4108.0381,4119.5632,4105.5725,4114.6432,relax,
4102.316,4106.515,4104.8616,4106.6502,4099.0432,4102.4211,4097.994,4107.0299,4099.83,4098.3057,4101.4974,4110.0986,4112.1361,4104.8471,relax,
4095.1254,4103.273,4095.69,4095.736,4104.0456,4104.3256,4105.7575,4091.3067,4098.6475,4093.1924,4096.3054,4099.4623,4102.4206,4091.0532,relax,
4096.0197,4091.8292,4087.6273,4092.5422,4089.8264,4089.5278,4094.453,4091.8567,4097.7975,4085.802,4093.8053,4083.2933,4090.9412,4087.9701,relax,
4083.9964,4082.3579,4084.2465,4084.0516,4082.5694,4082.833,4088.6242,4089.5385,4084.0475,4093.3595,4079.5984,4080.9945,4071.0615,4073.6109,relax,
4068.2168,4075.9625,4081.9554,4067.6764,4081.9879,4086.4495,4081.1903,4080.7184,4087.6044,4079.4328,4077.7987,4075.1274,4072.4727,4076.5006,relax,
4069.8219,4070.6963,4070.2125,4077.2057,4084.0784,4079.1418,4083.3168,4080.1597,4073.3033,4077.3738,4074.9831,4069.4823,4075.5813,4071.0227,relax,
4079.343,4083.1534,4079.6945,4079.0097,4085.5382,4085.2825,4086.5911,4084.9461,4083.2464,4085.4053,4082.2609,4081.6601,4076.2814,4074.7754,relax,
4088.9581,4091.6704,4085.7109,4088.3276,4083.255,4092.3144,4094.8417,4088.4504,4087.5408,4096.006,4084.8572,4091.6669,4083.8965,4087.0554,relax,
4108.525,4094.3027,4099.2724,4105.9915,4093.1419,4099.313,4097.1586,4095.4316,4103.892,4097.0439,4100.5383,4097.8467,4099.143,4101.5391,relax,
4113.6517,4113.9464,4112.5557,4111.9123,4107.4861,4105.2656,4107.6557,4099.8779,4112.9382,4105.8794,4121.4336,4111.888,4116.369,4113.9469,relax,
4124.2015,4123.2945,4114.6441,4114.345,4112.0119,4103.2,4115.6338,4107.5896,4113.2371,4106.9053,4111.6782,4116.7713,4119.0947,4126.7894,relax,
4120.3533,4119.6561,4114.6612,4110.2044,4111.6355,4115.7372,4110.6822,4106.8982,4107.2659,4110.2728,4111.2862,4120.5035,4113.23,4114.9915,relax,
4115.4017,4109.3515,4113.1206,4106.7674,4111.9476,4104.5353,4104.7954,4108.0616,4108.9672,4100.6754,4104.9365,4107.8016,4113.0854,4117.2661,relax,
4108.2661,4096.5486,4101.5891,4103.8985,4102.2438,4102.5538,4103.3354,4101.534,4104.8563,4098.9279,4098.3069,4103.181,4107.158,4107.6833,relax,
4098.8174,4093.8254,4091.5124,4093.5484,4098.5691,4094.4802,4100.329,4101.8989,4096.0315,4094.1781,4097.0797,4092.1234,4098.0118,4088.2827,relax,
4084.9768,4087.6405,4090.3612,4086.9653,4085.3034,4088.9746,4099.2203,4088.4185,4086.0824,4089.8986,4085.7005,4086.4703,4089.9824,4093.6982,relax,
4077.5999,4077.0504,4077.518,4081.9124,4082.3109,4082.5619,4094.071,4089.8405,4085.6596,4071.0461,4082.455,4077.3948,4080.16,4082.0176,relax,
4076.9432,4072.0559,4076.8919,4069.4585,4078.8227,4080.6491,4090.387,4086.5212,4082.939,4082.8919,4075.5003,4065.3089,4075.3288,4071.2163,relax,
4073.3572,4077.572,4073.4926,4069.0391,4076.3576,4078.6293,4085.9693,4083.1217,4074.7808,4080.3247,4075.1534,4069.7046,4071.3257,4068.5391,relax,
4080.6062,4078.9347,4075.3241,4080.8834,4082.0253,4083.2983,4088.0341,4085.3848,4086.4604,4084.1812,4081.9473,4080.2486,4083.2998,4080.5805,relax,
4088.3255,4086.2164,4084.445,4092.1762,4097.1128,4094.0131,4092.6744,4090.9887,4095.297,4094.6015,4092.6847,4092.0282,4095.0822,4094.0949,relax,
4099.29,4106.3341,4099.7916,4095.7226,4102.5581,4092.3373,4102.6518,4106.1479,4101.4644,4100.8881,4099.6479,4102.738,4101.634,4109.571,relax,
4115.0729,4111.1283,4120.939,4108.0382,4110.0255,4107.0117,4107.4358,4103.8994,4111.4987,4111.645,4114.6441,4109.8388,4113.3027,4115.8672,relax,
4121.7309,4119.3386,4114.1507,4107.0501,4114.575,4114.2659,4114.8073,4115.0664,4106.3883,4109.2696,4109.7903,4127.7116,4117.5264,4114.4754,relax,
4125.1115,4118.9684,4113.176,4108.4782,4112.0819,4115.6363,4106.2799,4106.8132,4108.2512,4106.3693,4116.2658,4117.4316,4118.2865,4118.694,relax,
4110.9782,4113.9166,4108.1449,4111.2728,4103.7219,4107.9335,4106.5892,4102.8679,4114.7825,4107.626,4113.8162,4105.9049,4121.7649,4113.5971,relax,
4106.7099,4100.3054,4100.8257,4103.347,4100.9883,4104.7901,4104.6204,4101.5966,4106.0512,4102.828,4105.6734,4101.4091,4102.6361,4102.2664,relax,
4094.5652,4096.5482,4093.2825,4100.3093,4097.8779,4092.8369,4094.5512,4103.0779,4097.8206,4089.5355,4092.8472,4092.2128,4093.6784,4091.1029,relax,
4085.5792,4088.8907,4079.8966,4081.8353,4085.4443,4092.3654,4095.485,4087.6447,4084.0114,4095.5454,4087.1358,4087.7773,4081.1962,4087.6901,relax,
4080.9278,4079.2941,4076.3901,4081.9711,4083.9969,4089.2122,4092.1322,4090.878,4084.6125,4088.1536,4084.7663,4081.8425,4080.1997,4069.9756,relax,
4069.8802,4073.8999,4081.6848,4077.4677,4081.3419,4076.0984,4086.258,4085.3789,4081.1466,4078.2692,4078.535,4077.1005,4069.3616,4069.6722,relax,
4073.1083,4068.3472,4070.7031,4076.5973,4086.1576,4082.1149,4089.076,4081.9059,4078.3313,4080.4942,4080.1054,4074.0053,4073.9517,4075.2864,relax,
4078.8588,4082.3451,4087.7562,4084.5083,4081.7307,4089.3566,4086.4358,4090.3126,4086.3696,4082.539,4081.8619,4079.1753,4078.4045,4077.6382,relax,
4088.0125,4092.2301,4090.4827,4096.7788,4091.1985,4095.4028,4096.3372,4094.7212,4096.7537,4094.055,4089.5928,4085.9372,4094.4456,4096.6822,relax,
4112.1729,4098.692,4104.3964,4106.9122,4100.1238,4104.8629,4103.0737,4100.9002,4099.1347,4101.3329,4108.7867,4101.819,4105.7435,4108.3785,relax,
4123.0334,4115.7291,4114.0835,4115.9579,4108.1415,4114.4729,4108.1897,4100.843,4114.8656,4112.3877,4113.3705,4115.3788,4116.2312,4119.8,relax,
4118.9734,4114.4471,4110.7079,4114.1695,4118.3793,4114.1967,4109.8581,4101.6026,4109.4182,4110.2853,4119.7923,4119.9359,4120.3155,4121.9314,relax,
4118.0927,4114.0708,4112.465,4110.4494,4111.1727,4105.9613,4110.9408,4100.8504,4112.7245,4108.2534,4103.963,4108.6102,4111.5035,4113.4122,relax,
4111.6216,4113.3245,4105.9079,4100.4098,4101.1468,4107.7963,4102.1537,4107.2107,4103.0054,4106.1509,4107.8334,4112.0277,4112.6141,4111.3165,relax,
4100.8779,4103.4535,4102.3776,4103.2748,4101.982,4105.071,4104.5172,4097.4661,4094.7316,4096.3347,4111.368,4093.8271,4099.9045,4101.4023,relax,
4090.4491,4084.4274,4094.9915,4096.9032,4099.6585,4093.4936,4098.6379,4094.9487,4086.5647,4093.0736,4090.8716,4092.2147,4094.1105,4093.2712,relax,
4087.0408,4090.2442,4091.8987,4087.4914,4086.9615,4087.4047,4098.1863,4085.7138,4095.4147,4085.7213,4086.8181,4090.841,4085.3102,4078.6102,relax,
4068.6886,4073.312,4078.0092,4075.3568,4084.0941,4085.285,4095.5033,4083.8292,4083.1398,4077.983,4072.3771,4069.8354,4082.2917,4073.4662,relax,
4073.5052,4066.3,4081.4582,4073.8201,4082.2892,4078.5315,4087.0333,4087.8249,4072.7763,4082.0914,4072.5445,4076.2104,4078.1303,4068.0874,relax,
4067.3226,4076.3999,4073.1257,4076.8315,4083.8975,4087.9126,4083.3154,4084.6259,4076.9788,4081.2072,4082.996,4077.9601,4076.7992,4068.4732,relax,
4085.7283,4085.6294,4087.14,4087.2207,4088.4874,4088.2394,4092.8909,4084.46,4081.0884,4082.6509,4080.6798,4079.8239,4084.7649,4079.7992,relax,
4095.4055,4092.0535,4101.584,4093.9208,4099.4128,4091.172,4097.1296,4096.3672,4092.1355,4101.0053,4095.6158,4103.0615,4097.0471,4091.9343,relax,
4110.1696,4110.0648,4114.3424,4104.5388,4106.9853,4107.8744,4108.5636,4099.955,4101.5779,4104.2502,4106.5566,4111.036,4113.9028,4108.6868,relax,
4123.9609,4112.7988,4116.7109,4113.4372,4106.2203,4104.1437,4114.1782,4105.8277,4109.4197,4116.8909,4113.1482,4120.3295,4116.8291,4125.7301,relax,
4125.9486,4119.2422,4119.0031,4117.8416,4117.509,4111.7409,4111.0929,4110.6455,4115.0904,4111.9499,4116.9606,4112.1026,4114.3712,4124.3809,relax,
4119.7865,4117.3355,4108.4968,4109.1959,4109.9508,4113.1383,4102.009,4105.6681,4102.0531,4103.67,4114.3662,4117.1618,4101.8729,4118.0132,relax,
4108.2609,4102.379,4103.4674,4103.8177,4102.7613,4102.2967,4101.4774,4104.9783,4105.8612,4099.1332,4106.0155,4100.7877,4102.5143,4113.4148,relax,
4093.4902,4094.7225,4107.2947,4098.6812,4097.7828,4096.2,4099.2464,4104.0013,4100.9478,4095.9509,4099.9423,4099.0243,4098.8846,4104.5395,relax,
4093.8083,4093.4572,4091.6463,4091.123,4097.0939,4100.406,4092.7071,4096.6483,4094.164,4094.3163,4094.7253,4093.2495,4094.0171,4091.3428,relax,
4081.8391,4084.6725,4079.4863,4083.195,4093.2788,4090.2395,4079.991,4089.6286,4087.5362,4080.2049,4087.0218,4085.3993,4077.2464,4080.4805,relax,
4070.7266,4073.1022,4082.1344,4076.7791,4084.9936,4079.5806,4082.9297,4084.0726,4085.6858,4083.5474,4065.5116,4074.5138,4078.5571,4066.7145,relax,
